2020-06-07-13:37:56,lungs1,66772,78565,481709,50402,0.4594,0.5699,0.5087

2020-06-07-13:37:56,lung2,82913,108197,445016,41322,0.4338,0.6674,0.5259

2020-06-07-13:37:56,heart,93547,117606,465257,1038,0.443,0.989,0.6119

2020-06-07-13:37:56,esophagus,2,540,674235,2671,0.0037,0.0007,0.0012

2020-06-07-13:37:56,trachia,18,12612,660461,4357,0.0014,0.0041,0.0021

2020-06-07-13:37:56,spine,2199,38997,635554,698,0.0534,0.7591,0.0997

2020-06-07-13:37:58,background,79012,1078,344861,252497,0.9865,0.2383,0.3839

2020-06-07-13:37:58,lungs1,75070,83789,476485,42104,0.4726,0.6407,0.5439

2020-06-07-13:37:58,lung2,79303,100881,452332,44932,0.4401,0.6383,0.521

2020-06-07-13:37:58,heart,93246,97982,484881,1339,0.4876,0.9858,0.6525

2020-06-07-13:37:58,esophagus,0,529,674246,2673,nan,nan,nan

2020-06-07-13:37:58,trachia,21,9322,663751,4354,0.0022,0.0048,0.0031

2020-06-07-13:37:58,spine,2380,54835,619716,517,0.0416,0.8215,0.0792

2020-06-07-13:38:01,background,83527,1007,344932,247982,0.9881,0.252,0.4015

2020-06-07-13:38:01,lungs1,73306,80762,479512,43868,0.4758,0.6256,0.5405

2020-06-07-13:38:01,lung2,82429,103704,449509,41806,0.4429,0.6635,0.5312

2020-06-07-13:38:01,heart,93064,85992,496871,1521,0.5197,0.9839,0.6802

2020-06-07-13:38:01,esophagus,2,463,674312,2671,0.0043,0.0007,0.0013

2020-06-07-13:38:01,trachia,18,6786,666287,4357,0.0026,0.0041,0.0032

2020-06-07-13:38:01,spine,2510,63878,610673,387,0.0378,0.8664,0.0725

2020-06-07-13:38:03,background,85807,1020,344919,245702,0.9883,0.2588,0.4102

2020-06-07-13:38:03,lungs1,85080,83142,477132,32094,0.5058,0.7261,0.5962

2020-06-07-13:38:03,lung2,79946,94313,458900,44289,0.4588,0.6435,0.5357

2020-06-07-13:38:03,heart,92259,65727,517136,2326,0.584,0.9754,0.7306

2020-06-07-13:38:03,esophagus,2,432,674343,2671,0.0046,0.0007,0.0013

2020-06-07-13:38:03,trachia,26,5648,667425,4349,0.0046,0.0059,0.0052

2020-06-07-13:38:03,spine,2633,81413,593138,264,0.0313,0.9089,0.0606

2020-06-07-13:38:05,background,88224,836,345103,243285,0.9906,0.2661,0.4195

2020-06-07-13:38:05,lungs1,69217,72852,487422,47957,0.4872,0.5907,0.534

2020-06-07-13:38:05,lung2,90460,110559,442654,33775,0.45,0.7281,0.5562

2020-06-07-13:38:05,heart,92557,70838,512025,2028,0.5665,0.9786,0.7176

2020-06-07-13:38:05,esophagus,1,418,674357,2672,0.0024,0.0004,0.0006

2020-06-07-13:38:05,trachia,8,4013,669060,4367,0.002,0.0018,0.0019

2020-06-07-13:38:05,spine,2706,74759,599792,191,0.0349,0.9341,0.0673

2020-06-07-13:38:07,background,93889,1032,344907,237620,0.9891,0.2832,0.4403

2020-06-07-13:38:07,lungs1,100252,85554,474720,16922,0.5396,0.8556,0.6618

2020-06-07-13:38:07,lung2,76463,77393,475820,47772,0.497,0.6155,0.5499

2020-06-07-13:38:07,heart,91163,45841,537022,3422,0.6654,0.9638,0.7873

2020-06-07-13:38:07,esophagus,2,993,673782,2671,0.002,0.0007,0.0011

2020-06-07-13:38:07,trachia,19,4586,668487,4356,0.0041,0.0043,0.0042

2020-06-07-13:38:07,spine,2776,97485,577066,121,0.0277,0.9582,0.0538

2020-06-07-13:38:09,background,96984,673,345266,234525,0.9931,0.2926,0.452

2020-06-07-13:38:09,lungs1,68081,66141,494133,49093,0.5072,0.581,0.5416

